,dates,day_of_week,year,month,count
3364,2014-02-03 12:30:00,Monday,2014,2,1
3365,2014-02-03 10:30:00,Monday,2014,2,1
3366,2014-02-03 08:29:36,Monday,2014,2,1
3367,2014-02-03 05:43:38,Monday,2014,2,1
3368,2014-02-02 04:30:00,Sunday,2014,2,1
3369,2014-02-01 09:30:01,Saturday,2014,2,1
3370,2014-01-31 13:00:00,Friday,2014,1,1
3371,2014-01-31 10:00:01,Friday,2014,1,1
3372,2014-01-31 07:41:36,Friday,2014,1,1
3373,2014-01-31 04:39:34,Friday,2014,1,1
3374,2014-01-30 13:30:01,Thursday,2014,1,1
3375,2014-01-30 11:25:52,Thursday,2014,1,1
3376,2014-01-30 10:58:54,Thursday,2014,1,1
3377,2014-01-30 09:00:20,Thursday,2014,1,1
3378,2014-01-30 06:02:52,Thursday,2014,1,1
3379,2014-01-29 13:00:01,Wednesday,2014,1,1
3380,2014-01-29 10:30:01,Wednesday,2014,1,1
3381,2014-01-29 08:00:01,Wednesday,2014,1,1
3382,2014-01-29 05:55:12,Wednesday,2014,1,1
3383,2014-01-28 12:30:01,Tuesday,2014,1,1
3384,2014-01-28 11:30:01,Tuesday,2014,1,1
3385,2014-01-28 09:30:00,Tuesday,2014,1,1
3386,2014-01-28 07:30:01,Tuesday,2014,1,1
3387,2014-01-28 06:30:01,Tuesday,2014,1,1
3388,2014-01-28 05:21:51,Tuesday,2014,1,1
3389,2014-01-27 13:00:01,Monday,2014,1,1
3390,2014-01-27 10:30:00,Monday,2014,1,1
3391,2014-01-27 08:33:48,Monday,2014,1,1
3392,2014-01-27 05:58:44,Monday,2014,1,1
3393,2014-01-26 13:30:00,Sunday,2014,1,1
3394,2014-01-26 11:30:00,Sunday,2014,1,1
3395,2014-01-26 08:30:00,Sunday,2014,1,1
3396,2014-01-26 05:30:00,Sunday,2014,1,1
3397,2014-01-26 04:30:02,Sunday,2014,1,1
3398,2014-01-25 14:00:00,Saturday,2014,1,1
3399,2014-01-25 13:00:01,Saturday,2014,1,1
3400,2014-01-25 12:01:37,Saturday,2014,1,1
3401,2014-01-25 10:18:06,Saturday,2014,1,1
3402,2014-01-25 09:49:08,Saturday,2014,1,1
3403,2014-01-25 07:43:27,Saturday,2014,1,1
3404,2014-01-24 13:30:01,Friday,2014,1,1
3405,2014-01-24 11:30:01,Friday,2014,1,1
3406,2014-01-24 10:30:00,Friday,2014,1,1
3407,2014-01-24 09:30:00,Friday,2014,1,1
3408,2014-01-24 08:30:01,Friday,2014,1,1
3409,2014-01-24 07:30:00,Friday,2014,1,1
3410,2014-01-24 05:00:37,Friday,2014,1,1
3411,2014-01-23 13:00:01,Thursday,2014,1,1
3412,2014-01-23 12:00:01,Thursday,2014,1,1
3413,2014-01-23 10:00:01,Thursday,2014,1,1
3414,2014-01-23 09:00:00,Thursday,2014,1,1
3415,2014-01-23 08:00:01,Thursday,2014,1,1
3416,2014-01-23 05:30:13,Thursday,2014,1,1
3417,2014-01-22 13:18:24,Wednesday,2014,1,1
3418,2014-01-22 11:30:00,Wednesday,2014,1,1
3419,2014-01-22 09:28:28,Wednesday,2014,1,1
3420,2014-01-22 07:30:01,Wednesday,2014,1,1
3421,2014-01-22 04:30:00,Wednesday,2014,1,1
3422,2014-01-21 13:00:01,Tuesday,2014,1,1
3423,2014-01-21 12:30:01,Tuesday,2014,1,1
3424,2014-01-21 11:30:00,Tuesday,2014,1,1
3425,2014-01-21 09:30:01,Tuesday,2014,1,1
3426,2014-01-21 07:34:45,Tuesday,2014,1,1
3427,2014-01-21 06:30:00,Tuesday,2014,1,1
3428,2014-01-21 04:42:31,Tuesday,2014,1,1
3429,2014-01-20 12:41:07,Monday,2014,1,1
3430,2014-01-20 09:30:01,Monday,2014,1,1
3431,2014-01-20 07:30:01,Monday,2014,1,1
3432,2014-01-20 06:30:00,Monday,2014,1,1
3433,2014-01-20 05:36:32,Monday,2014,1,1
3434,2014-01-20 04:22:13,Monday,2014,1,1
3435,2014-01-19 04:30:00,Sunday,2014,1,1
3436,2014-01-18 12:30:00,Saturday,2014,1,1
3437,2014-01-18 10:00:49,Saturday,2014,1,1
3438,2014-01-18 05:39:33,Saturday,2014,1,1
3439,2014-01-17 13:30:00,Friday,2014,1,1
3440,2014-01-17 10:30:01,Friday,2014,1,1
3441,2014-01-17 07:30:00,Friday,2014,1,1
3442,2014-01-17 04:36:54,Friday,2014,1,1
3443,2014-01-16 13:30:01,Thursday,2014,1,1
3444,2014-01-16 10:30:01,Thursday,2014,1,1
3445,2014-01-16 08:30:49,Thursday,2014,1,1
3446,2014-01-16 05:21:00,Thursday,2014,1,1
3447,2014-01-15 13:00:01,Wednesday,2014,1,1
3448,2014-01-15 10:16:36,Wednesday,2014,1,1
3449,2014-01-15 08:11:01,Wednesday,2014,1,1
3450,2014-01-15 04:50:09,Wednesday,2014,1,1
3451,2014-01-14 13:00:01,Tuesday,2014,1,1
3452,2014-01-14 10:00:01,Tuesday,2014,1,1
3453,2014-01-14 08:00:01,Tuesday,2014,1,1
3454,2014-01-14 06:18:53,Tuesday,2014,1,1
3455,2014-01-14 04:56:05,Tuesday,2014,1,1
3456,2014-01-13 13:16:36,Monday,2014,1,1
3457,2014-01-13 10:00:01,Monday,2014,1,1
3458,2014-01-13 07:41:36,Monday,2014,1,1
3459,2014-01-13 06:30:01,Monday,2014,1,1
3460,2014-01-13 05:15:43,Monday,2014,1,1
3461,2014-01-12 05:30:00,Sunday,2014,1,1
3462,2014-01-11 05:30:00,Saturday,2014,1,1
3463,2014-01-10 14:45:22,Friday,2014,1,1
3464,2014-01-10 10:24:07,Friday,2014,1,1
3465,2014-01-10 07:58:13,Friday,2014,1,1
3466,2014-01-10 05:24:02,Friday,2014,1,1
3467,2014-01-09 13:57:15,Thursday,2014,1,1
3468,2014-01-09 11:48:23,Thursday,2014,1,1
3469,2014-01-09 10:11:50,Thursday,2014,1,1
3470,2014-01-09 06:57:19,Thursday,2014,1,1
3471,2014-01-09 06:19:18,Thursday,2014,1,1
3472,2014-01-08 12:30:01,Wednesday,2014,1,1
3473,2014-01-08 10:10:23,Wednesday,2014,1,1
3474,2014-01-08 07:47:56,Wednesday,2014,1,1
3475,2014-01-08 05:00:47,Wednesday,2014,1,1
3476,2014-01-07 12:30:01,Tuesday,2014,1,1
3477,2014-01-07 10:00:34,Tuesday,2014,1,1
3478,2014-01-07 08:44:11,Tuesday,2014,1,1
3479,2014-01-07 06:19:46,Tuesday,2014,1,1
3480,2014-01-06 14:00:01,Monday,2014,1,1
3481,2014-01-06 12:53:48,Monday,2014,1,1
3482,2014-01-06 10:04:29,Monday,2014,1,1
3483,2014-01-06 07:45:46,Monday,2014,1,1
3484,2014-01-06 05:53:55,Monday,2014,1,1
3485,2014-01-05 08:30:00,Sunday,2014,1,1
3486,2014-01-05 04:30:00,Sunday,2014,1,1
3487,2014-01-04 13:05:13,Saturday,2014,1,1
3488,2014-01-04 09:30:00,Saturday,2014,1,1
3489,2014-01-03 13:30:00,Friday,2014,1,1
3490,2014-01-03 10:30:01,Friday,2014,1,1
3491,2014-01-03 07:30:00,Friday,2014,1,1
3492,2014-01-03 05:20:11,Friday,2014,1,1
3493,2014-01-02 12:30:01,Thursday,2014,1,1
3494,2014-01-02 09:44:02,Thursday,2014,1,1
3495,2014-01-02 07:30:01,Thursday,2014,1,1
3496,2014-01-02 04:45:39,Thursday,2014,1,1
3497,2014-01-01 14:00:00,Wednesday,2014,1,1
3498,2014-01-01 12:26:40,Wednesday,2014,1,1
3499,2014-01-01 10:49:44,Wednesday,2014,1,1
3500,2014-01-01 04:30:00,Wednesday,2014,1,1
3501,2013-12-31 18:58:53,Tuesday,2013,12,1
3502,2013-12-31 09:30:01,Tuesday,2013,12,1
3503,2013-12-31 07:53:00,Tuesday,2013,12,1
3504,2013-12-31 06:05:12,Tuesday,2013,12,1
3505,2013-12-31 05:06:38,Tuesday,2013,12,1
3506,2013-12-31 12:51:18,Tuesday,2013,12,1
3507,2013-12-30 13:30:01,Monday,2013,12,1
3508,2013-12-30 10:30:01,Monday,2013,12,1
3509,2013-12-30 07:44:45,Monday,2013,12,1
3510,2013-12-30 05:59:49,Monday,2013,12,1
3511,2013-12-30 05:27:27,Monday,2013,12,1
3512,2013-12-29 11:03:48,Sunday,2013,12,1
3513,2013-12-28 11:30:00,Saturday,2013,12,1
3514,2013-12-28 10:00:08,Saturday,2013,12,1
3515,2013-12-28 07:30:00,Saturday,2013,12,1
3516,2013-12-28 04:30:00,Saturday,2013,12,1
3517,2013-12-27 13:30:00,Friday,2013,12,1
3518,2013-12-27 11:30:00,Friday,2013,12,1
3519,2013-12-27 09:30:01,Friday,2013,12,1
3520,2013-12-27 07:30:00,Friday,2013,12,1
3521,2013-12-27 05:08:49,Friday,2013,12,1
3522,2013-12-27 04:54:09,Friday,2013,12,1
3523,2013-12-26 13:30:00,Thursday,2013,12,1
3524,2013-12-26 10:30:00,Thursday,2013,12,1
3525,2013-12-26 07:26:24,Thursday,2013,12,1
3526,2013-12-26 04:52:42,Thursday,2013,12,1
3527,2013-12-25 11:30:01,Wednesday,2013,12,1
3528,2013-12-25 09:30:00,Wednesday,2013,12,1
3529,2013-12-25 07:30:00,Wednesday,2013,12,1
3530,2013-12-25 05:24:07,Wednesday,2013,12,1
3531,2013-12-24 13:30:00,Tuesday,2013,12,1
3532,2013-12-24 10:30:04,Tuesday,2013,12,1
3533,2013-12-24 07:30:04,Tuesday,2013,12,1
3534,2013-12-24 04:57:43,Tuesday,2013,12,1
3535,2013-12-23 14:00:00,Monday,2013,12,1
3536,2013-12-23 11:39:54,Monday,2013,12,1
3537,2013-12-23 08:27:00,Monday,2013,12,1
3538,2013-12-23 06:07:37,Monday,2013,12,1
3539,2013-12-22 07:17:55,Sunday,2013,12,1
3540,2013-12-21 10:30:00,Saturday,2013,12,1
3541,2013-12-21 09:43:55,Saturday,2013,12,1
3542,2013-12-21 07:30:00,Saturday,2013,12,1
3543,2013-12-21 04:30:00,Saturday,2013,12,1
3544,2013-12-20 13:30:01,Friday,2013,12,1
3545,2013-12-20 10:30:01,Friday,2013,12,1
3546,2013-12-20 08:55:41,Friday,2013,12,1
3547,2013-12-20 06:39:21,Friday,2013,12,1
3548,2013-12-20 05:05:11,Friday,2013,12,1
3549,2013-12-19 12:24:49,Thursday,2013,12,1
3550,2013-12-19 11:00:00,Thursday,2013,12,1
3551,2013-12-19 09:00:04,Thursday,2013,12,1
3552,2013-12-19 06:31:48,Thursday,2013,12,1
3553,2013-12-18 14:16:42,Wednesday,2013,12,1
3554,2013-12-18 11:30:00,Wednesday,2013,12,1
3555,2013-12-18 09:51:34,Wednesday,2013,12,1
3556,2013-12-18 06:03:51,Wednesday,2013,12,1
3557,2013-12-17 14:00:01,Tuesday,2013,12,1
3558,2013-12-17 11:00:01,Tuesday,2013,12,1
3559,2013-12-17 08:47:01,Tuesday,2013,12,1
3560,2013-12-17 05:29:41,Tuesday,2013,12,1
3561,2013-12-16 12:30:01,Monday,2013,12,1
3562,2013-12-16 10:24:59,Monday,2013,12,1
3563,2013-12-16 07:30:01,Monday,2013,12,1
3564,2013-12-16 05:29:30,Monday,2013,12,1
3565,2013-12-15 06:30:00,Sunday,2013,12,1
3566,2013-12-14 12:30:01,Saturday,2013,12,1
3567,2013-12-14 06:39:06,Saturday,2013,12,1
3568,2013-12-14 09:08:15,Saturday,2013,12,1
3569,2013-12-13 13:00:00,Friday,2013,12,1
3570,2013-12-13 10:00:01,Friday,2013,12,1
3571,2013-12-13 07:05:01,Friday,2013,12,1
3572,2013-12-13 05:12:42,Friday,2013,12,1
3573,2013-12-12 14:00:00,Thursday,2013,12,1
3574,2013-12-12 11:30:01,Thursday,2013,12,1
3575,2013-12-12 09:30:00,Thursday,2013,12,1
3576,2013-12-12 07:08:03,Thursday,2013,12,1
3577,2013-12-12 05:20:09,Thursday,2013,12,1
3578,2013-12-11 14:30:01,Wednesday,2013,12,1
3579,2013-12-11 12:30:01,Wednesday,2013,12,1
3580,2013-12-11 07:00:00,Wednesday,2013,12,1
3581,2013-12-11 08:02:00,Wednesday,2013,12,1
3582,2013-12-11 05:35:21,Wednesday,2013,12,1
3583,2013-12-10 14:00:01,Tuesday,2013,12,1
3584,2013-12-10 11:30:01,Tuesday,2013,12,1
3585,2013-12-10 09:26:39,Tuesday,2013,12,1
3586,2013-12-10 06:32:20,Tuesday,2013,12,1
3587,2013-12-09 13:00:06,Monday,2013,12,1
3588,2013-12-09 07:00:02,Monday,2013,12,1
3589,2013-12-09 05:32:55,Monday,2013,12,1
3590,2013-12-09 08:16:22,Monday,2013,12,1
3591,2013-12-08 05:46:04,Sunday,2013,12,1
3592,2013-12-06 14:30:00,Friday,2013,12,1
3593,2013-12-06 12:01:09,Friday,2013,12,1
3594,2013-12-06 08:15:02,Friday,2013,12,1
3595,2013-12-06 07:30:00,Friday,2013,12,1
3596,2013-12-06 05:25:38,Friday,2013,12,1
3597,2013-12-05 12:30:05,Thursday,2013,12,1
3598,2013-12-05 09:30:01,Thursday,2013,12,1
3599,2013-12-05 07:00:01,Thursday,2013,12,1
3600,2013-12-05 05:45:06,Thursday,2013,12,1
3601,2013-12-04 14:00:04,Wednesday,2013,12,1
3602,2013-12-04 11:30:01,Wednesday,2013,12,1
3603,2013-12-04 08:44:45,Wednesday,2013,12,1
3604,2013-12-04 05:23:29,Wednesday,2013,12,1
3605,2013-12-03 14:00:01,Tuesday,2013,12,1
3606,2013-12-03 11:30:01,Tuesday,2013,12,1
3607,2013-12-03 06:30:02,Tuesday,2013,12,1
3608,2013-12-03 09:52:09,Tuesday,2013,12,1
3609,2013-12-02 13:30:01,Monday,2013,12,1
3610,2013-12-02 11:30:01,Monday,2013,12,1
3611,2013-12-02 08:30:01,Monday,2013,12,1
3612,2013-12-02 06:11:24,Monday,2013,12,1
3613,2013-11-30 05:55:07,Saturday,2013,11,1
3614,2013-11-29 12:30:01,Friday,2013,11,1
3615,2013-11-29 11:00:00,Friday,2013,11,1
3616,2013-11-29 07:27:32,Friday,2013,11,1
3617,2013-11-29 06:18:18,Friday,2013,11,1
3618,2013-11-28 12:34:24,Thursday,2013,11,1
3619,2013-11-28 09:30:01,Thursday,2013,11,1
3620,2013-11-28 06:45:58,Thursday,2013,11,1
3621,2013-11-27 12:30:00,Wednesday,2013,11,1
3622,2013-11-27 09:43:04,Wednesday,2013,11,1
3623,2013-11-27 06:53:37,Wednesday,2013,11,1
3624,2013-11-26 12:30:01,Tuesday,2013,11,1
3625,2013-11-26 10:07:08,Tuesday,2013,11,1
3626,2013-11-26 06:30:01,Tuesday,2013,11,1
3627,2013-11-25 12:30:00,Monday,2013,11,1
3628,2013-11-25 09:30:02,Monday,2013,11,1
3629,2013-11-25 07:06:48,Monday,2013,11,1
3630,2013-11-22 12:30:01,Friday,2013,11,1
3631,2013-11-22 09:30:06,Friday,2013,11,1
3632,2013-11-22 06:25:15,Friday,2013,11,1
3633,2013-11-21 12:30:01,Thursday,2013,11,1
3634,2013-11-21 09:46:09,Thursday,2013,11,1
3635,2013-11-21 06:30:01,Thursday,2013,11,1
3636,2013-11-20 12:29:01,Wednesday,2013,11,1
3637,2013-11-20 09:53:40,Wednesday,2013,11,1
3638,2013-11-20 06:42:24,Wednesday,2013,11,1
3639,2013-11-19 13:30:01,Tuesday,2013,11,1
3640,2013-11-19 10:46:27,Tuesday,2013,11,1
3641,2013-11-19 06:29:29,Tuesday,2013,11,1
3642,2013-11-18 12:30:01,Monday,2013,11,1
3643,2013-11-18 09:30:00,Monday,2013,11,1
3644,2013-11-18 05:29:22,Monday,2013,11,1
3645,2013-11-16 06:21:01,Saturday,2013,11,1
3646,2013-11-16 05:30:10,Saturday,2013,11,1
3647,2013-11-15 12:30:01,Friday,2013,11,1
3648,2013-11-15 09:30:03,Friday,2013,11,1
3649,2013-11-15 06:30:03,Friday,2013,11,1
3650,2013-11-14 12:30:03,Thursday,2013,11,1
3651,2013-11-14 09:30:01,Thursday,2013,11,1
3652,2013-11-14 06:54:40,Thursday,2013,11,1
3653,2013-11-14 05:05:06,Thursday,2013,11,1
3654,2013-11-13 12:30:01,Wednesday,2013,11,1
3655,2013-11-13 07:03:14,Wednesday,2013,11,1
3656,2013-11-13 09:49:27,Wednesday,2013,11,1
3657,2013-11-12 12:30:01,Tuesday,2013,11,1
3658,2013-11-12 09:30:01,Tuesday,2013,11,1
3659,2013-11-12 06:44:12,Tuesday,2013,11,1
3660,2013-11-11 12:00:01,Monday,2013,11,1
3661,2013-11-11 08:30:01,Monday,2013,11,1
3662,2013-11-11 05:36:09,Monday,2013,11,1
3663,2013-11-08 12:30:00,Friday,2013,11,1
3664,2013-11-08 09:37:03,Friday,2013,11,1
3665,2013-11-08 06:32:11,Friday,2013,11,1
3666,2013-11-07 12:30:01,Thursday,2013,11,1
3667,2013-11-07 09:30:01,Thursday,2013,11,1
3668,2013-11-07 06:30:01,Thursday,2013,11,1
3669,2013-11-06 14:02:12,Wednesday,2013,11,1
3670,2013-11-06 12:30:00,Wednesday,2013,11,1
3671,2013-11-06 09:30:02,Wednesday,2013,11,1
3672,2013-11-06 06:48:38,Wednesday,2013,11,1
3673,2013-11-05 12:30:01,Tuesday,2013,11,1
3674,2013-11-05 09:42:13,Tuesday,2013,11,1
3675,2013-11-05 06:53:37,Tuesday,2013,11,1
3676,2013-11-04 12:40:01,Monday,2013,11,1
3677,2013-11-04 09:54:27,Monday,2013,11,1
3678,2013-11-04 07:50:12,Monday,2013,11,1
3679,2013-11-03 04:30:01,Sunday,2013,11,1
3680,2013-11-02 10:00:01,Saturday,2013,11,1
3681,2013-11-02 06:30:00,Saturday,2013,11,1
3682,2013-11-01 12:30:00,Friday,2013,11,1
3683,2013-11-01 10:00:00,Friday,2013,11,1
3684,2013-11-01 08:14:56,Friday,2013,11,1
3685,2013-10-31 14:30:00,Thursday,2013,10,1
3686,2013-10-31 12:30:01,Thursday,2013,10,1
3687,2013-10-31 09:30:00,Thursday,2013,10,1
3688,2013-10-31 06:51:03,Thursday,2013,10,1
3689,2013-10-30 14:30:01,Wednesday,2013,10,1
3690,2013-10-30 12:43:44,Wednesday,2013,10,1
3691,2013-10-30 10:00:01,Wednesday,2013,10,1
3692,2013-10-30 07:30:01,Wednesday,2013,10,1
3693,2013-10-30 05:25:02,Wednesday,2013,10,1
3694,2013-10-29 12:30:00,Tuesday,2013,10,1
3695,2013-10-29 09:47:00,Tuesday,2013,10,1
3696,2013-10-29 06:24:36,Tuesday,2013,10,1
3697,2013-10-28 12:30:00,Monday,2013,10,1
3698,2013-10-28 06:53:25,Monday,2013,10,1
3699,2013-10-28 05:02:47,Monday,2013,10,1
3700,2013-10-28 10:05:19,Monday,2013,10,1
3701,2013-10-26 12:30:10,Saturday,2013,10,1
3702,2013-10-26 10:44:04,Saturday,2013,10,1
3703,2013-10-25 12:30:00,Friday,2013,10,1
3704,2013-10-25 09:30:00,Friday,2013,10,1
3705,2013-10-25 06:35:54,Friday,2013,10,1
3706,2013-10-24 12:30:01,Thursday,2013,10,1
3707,2013-10-24 09:30:01,Thursday,2013,10,1
3708,2013-10-24 05:39:20,Thursday,2013,10,1
3709,2013-10-24 05:16:14,Thursday,2013,10,1
3710,2013-10-23 12:30:01,Wednesday,2013,10,1
3711,2013-10-23 09:30:01,Wednesday,2013,10,1
3712,2013-10-23 06:30:00,Wednesday,2013,10,1
3713,2013-10-23 14:15:33,Wednesday,2013,10,1
3714,2013-10-22 12:30:00,Tuesday,2013,10,1
3715,2013-10-22 09:30:01,Tuesday,2013,10,1
3716,2013-10-22 06:30:00,Tuesday,2013,10,1
3717,2013-10-21 14:57:30,Monday,2013,10,1
3718,2013-10-21 09:30:01,Monday,2013,10,1
3719,2013-10-21 06:30:04,Monday,2013,10,1
3720,2013-10-19 11:19:38,Saturday,2013,10,1
3721,2013-10-19 06:16:37,Saturday,2013,10,1
3722,2013-10-18 12:30:00,Friday,2013,10,1
3723,2013-10-18 09:30:02,Friday,2013,10,1
3724,2013-10-18 06:30:00,Friday,2013,10,1
3725,2013-10-17 12:30:02,Thursday,2013,10,1
3726,2013-10-17 09:30:01,Thursday,2013,10,1
3727,2013-10-17 06:30:01,Thursday,2013,10,1
3728,2013-10-16 12:30:01,Wednesday,2013,10,1
3729,2013-10-16 09:30:00,Wednesday,2013,10,1
3730,2013-10-16 06:30:01,Wednesday,2013,10,1
3731,2013-10-15 12:30:00,Tuesday,2013,10,1
3732,2013-10-15 10:00:00,Tuesday,2013,10,1
3733,2013-10-15 08:00:01,Tuesday,2013,10,1
3734,2013-10-15 05:10:08,Tuesday,2013,10,1
3735,2013-10-14 12:30:02,Monday,2013,10,1
3736,2013-10-14 09:30:04,Monday,2013,10,1
3737,2013-10-14 06:30:01,Monday,2013,10,1
3738,2013-10-12 09:30:04,Saturday,2013,10,1
3739,2013-10-12 06:30:00,Saturday,2013,10,1
3740,2013-10-11 12:30:01,Friday,2013,10,1
3741,2013-10-11 09:47:12,Friday,2013,10,1
3742,2013-10-11 06:30:01,Friday,2013,10,1
3743,2013-10-10 12:30:03,Thursday,2013,10,1
3744,2013-10-10 09:30:05,Thursday,2013,10,1
3745,2013-10-10 06:30:03,Thursday,2013,10,1
3746,2013-10-09 09:30:01,Wednesday,2013,10,1
3747,2013-10-09 06:30:01,Wednesday,2013,10,1
3748,2013-10-09 12:29:51,Wednesday,2013,10,1
3749,2013-10-08 09:30:00,Tuesday,2013,10,1
3750,2013-10-08 06:30:01,Tuesday,2013,10,1
3751,2013-10-08 13:06:16,Tuesday,2013,10,1
3752,2013-10-07 12:30:01,Monday,2013,10,1
3753,2013-10-07 09:36:51,Monday,2013,10,1
3754,2013-10-07 06:40:04,Monday,2013,10,1
3755,2013-10-05 05:30:01,Saturday,2013,10,1
3756,2013-10-04 12:30:01,Friday,2013,10,1
3757,2013-10-04 06:40:03,Friday,2013,10,1
3758,2013-10-04 06:54:35,Friday,2013,10,1
3759,2013-10-03 14:00:02,Thursday,2013,10,1
3760,2013-10-03 09:30:01,Thursday,2013,10,1
3761,2013-10-03 06:30:00,Thursday,2013,10,1
3762,2013-10-03 05:56:12,Thursday,2013,10,1
3763,2013-10-02 11:30:01,Wednesday,2013,10,1
3764,2013-10-02 09:00:29,Wednesday,2013,10,1
3765,2013-10-02 04:59:23,Wednesday,2013,10,1
3766,2013-10-01 12:30:00,Tuesday,2013,10,1
3767,2013-10-01 09:30:02,Tuesday,2013,10,1
3768,2013-10-01 07:05:37,Tuesday,2013,10,1
3769,2013-09-30 12:30:01,Monday,2013,9,1
3770,2013-09-30 09:30:01,Monday,2013,9,1
3771,2013-09-30 06:51:55,Monday,2013,9,1
3772,2013-09-29 04:30:01,Sunday,2013,9,1
3773,2013-09-27 09:30:00,Friday,2013,9,1
3774,2013-09-27 06:54:15,Friday,2013,9,1
3775,2013-09-27 07:00:13,Friday,2013,9,1
3776,2013-09-26 12:30:01,Thursday,2013,9,1
3777,2013-09-26 11:00:01,Thursday,2013,9,1
3778,2013-09-26 08:19:35,Thursday,2013,9,1
3779,2013-09-26 05:41:54,Thursday,2013,9,1
3780,2013-09-25 12:30:01,Wednesday,2013,9,1
3781,2013-09-25 09:30:01,Wednesday,2013,9,1
3782,2013-09-25 06:45:21,Wednesday,2013,9,1
3783,2013-09-24 12:30:01,Tuesday,2013,9,1
3784,2013-09-24 09:51:50,Tuesday,2013,9,1
3785,2013-09-24 06:30:00,Tuesday,2013,9,1
3786,2013-09-23 12:30:00,Monday,2013,9,1
3787,2013-09-23 09:34:46,Monday,2013,9,1
3788,2013-09-23 07:10:22,Monday,2013,9,1
3789,2013-09-21 10:30:05,Saturday,2013,9,1
3790,2013-09-20 11:27:46,Friday,2013,9,1
3791,2013-09-20 09:30:02,Friday,2013,9,1
3792,2013-09-20 07:10:03,Friday,2013,9,1
3793,2013-09-19 11:30:03,Thursday,2013,9,1
3794,2013-09-19 10:00:01,Thursday,2013,9,1
3795,2013-09-19 05:11:55,Thursday,2013,9,1
3796,2013-09-18 12:30:01,Wednesday,2013,9,1
3797,2013-09-18 09:30:01,Wednesday,2013,9,1
3798,2013-09-18 06:30:01,Wednesday,2013,9,1
3799,2013-09-17 12:30:03,Tuesday,2013,9,1
3800,2013-09-17 09:30:03,Tuesday,2013,9,1
3801,2013-09-17 08:00:02,Tuesday,2013,9,1
3802,2013-09-17 05:28:23,Tuesday,2013,9,1
3803,2013-09-16 12:30:00,Monday,2013,9,1
3804,2013-09-16 09:30:01,Monday,2013,9,1
3805,2013-09-16 06:30:01,Monday,2013,9,1
3806,2013-09-14 05:44:06,Saturday,2013,9,1
3807,2013-09-13 12:30:01,Friday,2013,9,1
3808,2013-09-13 09:30:00,Friday,2013,9,1
3809,2013-09-13 06:30:00,Friday,2013,9,1
3810,2013-09-13 04:30:01,Friday,2013,9,1
3811,2013-09-12 12:30:01,Thursday,2013,9,1
3812,2013-09-12 09:30:00,Thursday,2013,9,1
3813,2013-09-12 07:22:06,Thursday,2013,9,1
3814,2013-09-12 04:47:42,Thursday,2013,9,1
3815,2013-09-11 12:30:01,Wednesday,2013,9,1
3816,2013-09-11 09:30:01,Wednesday,2013,9,1
3817,2013-09-11 06:30:00,Wednesday,2013,9,1
3818,2013-09-10 12:30:01,Tuesday,2013,9,1
3819,2013-09-10 09:32:40,Tuesday,2013,9,1
3820,2013-09-10 08:13:08,Tuesday,2013,9,1
3821,2013-09-09 12:30:01,Monday,2013,9,1
3822,2013-09-09 09:30:00,Monday,2013,9,1
3823,2013-09-09 07:00:00,Monday,2013,9,1
3824,2013-09-09 04:50:20,Monday,2013,9,1
3825,2013-09-07 05:44:50,Saturday,2013,9,1
3826,2013-09-06 12:30:00,Friday,2013,9,1
3827,2013-09-06 10:00:00,Friday,2013,9,1
3828,2013-09-06 06:40:14,Friday,2013,9,1
3829,2013-09-05 12:30:04,Thursday,2013,9,1
3830,2013-09-05 10:00:00,Thursday,2013,9,1
3831,2013-09-05 07:09:32,Thursday,2013,9,1
3832,2013-09-05 04:48:46,Thursday,2013,9,1
3833,2013-09-04 13:02:53,Wednesday,2013,9,1
3834,2013-09-04 09:20:32,Wednesday,2013,9,1
3835,2013-09-04 08:06:05,Wednesday,2013,9,1
3836,2013-09-03 12:30:01,Tuesday,2013,9,1
3837,2013-09-03 10:00:01,Tuesday,2013,9,1
3838,2013-09-03 06:30:01,Tuesday,2013,9,1
3839,2013-09-02 12:22:52,Monday,2013,9,1
3840,2013-09-02 10:03:11,Monday,2013,9,1
3841,2013-09-02 06:39:05,Monday,2013,9,1
3842,2013-08-30 12:30:04,Friday,2013,8,1
3843,2013-08-30 09:30:04,Friday,2013,8,1
3844,2013-08-30 06:30:04,Friday,2013,8,1
3845,2013-08-29 12:30:04,Thursday,2013,8,1
3846,2013-08-29 09:30:04,Thursday,2013,8,1
3847,2013-08-29 06:29:38,Thursday,2013,8,1
3848,2013-08-28 09:30:04,Wednesday,2013,8,1
3849,2013-08-28 08:40:36,Wednesday,2013,8,1
3850,2013-08-28 06:56:00,Wednesday,2013,8,1
3851,2013-08-27 12:30:01,Tuesday,2013,8,1
3852,2013-08-27 09:21:04,Tuesday,2013,8,1
3853,2013-08-27 06:24:41,Tuesday,2013,8,1
3854,2013-08-26 12:30:00,Monday,2013,8,1
3855,2013-08-26 09:30:02,Monday,2013,8,1
3856,2013-08-26 06:11:31,Monday,2013,8,1
3857,2013-08-24 10:30:05,Saturday,2013,8,1
3858,2013-08-24 06:45:02,Saturday,2013,8,1
3859,2013-08-23 14:00:04,Friday,2013,8,1
3860,2013-08-23 11:00:00,Friday,2013,8,1
3861,2013-08-23 08:05:35,Friday,2013,8,1
3862,2013-08-23 04:06:29,Friday,2013,8,1
